"데이터 수신 시간","운전 상태","운전 모드","재배 일자","CO2 평균값","온도 평균값","습도 평균값","조도 평균값","CO2_1","온도_1","습도_1","조도_1","CO2_2","온도_2","습도_2","조도_2","CO2_3","온도_3","습도_3","조도_3","CO2_4","온도_4","습도_4","조도_4","CO2 제어방식","CO2 설정값1","CO2 설정값2","온도 제어방식","온도 설정값1","온도 설정값2","습도 제어방식","습도 설정값1","습도 설정값2","조도 제어방식","조도 설정값1","조도 설정값2","CO2 릴레이동작","난방 릴레이 동작","냉방 릴레이 동작","가습 릴레이 동작","제습 릴레이 동작","조명 릴레이 동작","알람 릴레이 동작"
"2025-07-05 00:00:03","운전","단일제어","99","1360","16.2","92.4","0","1360","16.2","92.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","동작","정지","동작","정지","동작"
"2025-07-06 00:00:03","운전","단일제어","99","1340","16.9","92.4","0","1340","16.9","92.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","동작","정지","동작","정지","정지"
"2025-07-07 00:00:03","운전","단일제어","99","1552","16.8","95.7","0","1552","16.8","95.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-08 00:00:02","운전","단일제어","99","2454","20.7","96.9","0","2454","20.7","96.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-09 00:00:03","운전","단일제어","99","3123","20.7","96.2","0","3123","20.7","96.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-10 00:00:02","운전","단일제어","99","3433","20.8","95.7","0","3433","20.8","95.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-11 00:00:02","운전","단일제어","99","2891","20.6","94.8","0","2891","20.6","94.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-12 00:00:02","운전","단일제어","99","3387","22.6","94.9","0","3387","22.6","94.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-13 00:00:02","운전","단일제어","99","4666","22.9","96.2","0","4666","22.9","96.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-14 00:00:02","운전","단일제어","99","3966","22.8","96.4","0","3966","22.8","96.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","동작"
"2025-07-15 00:00:01","운전","단일제어","99","1397","20.6","95.5","0","1398","20.6","95.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1500","10분/10분","자동","20.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","정지","동작","정지","정지"
"2025-07-16 00:00:01","운전","단일제어","99","1588","21.6","96.0","0","1588","21.6","96.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1500","10분/10분","자동","21.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","정지","동작","정지","정지"
"2025-07-17 00:00:01","운전","단일제어","99","1456","21.7","96.7","0","1457","21.8","96.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1500","10분/10분","자동","21.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","정지","동작","정지","정지"
"2025-07-18 00:00:01","운전","단일제어","99","1576","21.9","96.7","0","1576","21.9","96.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1500","10분/10분","자동","21.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","정지","동작","정지","정지"
"2025-07-19 00:01:00","운전","단일제어","99","1456","21.7","96.4","0","1456","21.7","96.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1500","10분/10분","자동","21.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","정지","동작","정지","정지"
"2025-07-20 00:01:00","운전","단일제어","99","1350","21.9","97.0","0","1350","21.9","97.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","21.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","정지","동작","정지","정지"
"2025-07-21 00:00:00","운전","단일제어","99","1410","21.5","95.1","0","1410","21.5","95.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","21.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","정지","동작","정지","정지"
"2025-07-22 00:01:00","운전","단일제어","99","1402","22.9","97.8","0","1402","22.9","97.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","동작","정지","동작","정지","동작"
"2025-07-23 00:00:59","운전","단일제어","99","800","9.4","88.0","0","800","9.4","88.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","정지","정지","정지","동작","정지","정지","정지"
"2025-07-24 00:00:59","운전","단일제어","99","1508","20.5","95.7","0","1508","20.5","95.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","90.0","10분/10분","고정","9","0분/9분","동작","정지","정지","정지","동작","정지","정지"
