"데이터 수신 시간","운전 상태","운전 모드","재배 일자","CO2 평균값","온도 평균값","습도 평균값","조도 평균값","CO2_1","온도_1","습도_1","조도_1","CO2_2","온도_2","습도_2","조도_2","CO2_3","온도_3","습도_3","조도_3","CO2_4","온도_4","습도_4","조도_4","CO2 제어방식","CO2 설정값1","CO2 설정값2","온도 제어방식","온도 설정값1","온도 설정값2","습도 제어방식","습도 설정값1","습도 설정값2","조도 제어방식","조도 설정값1","조도 설정값2","CO2 릴레이동작","난방 릴레이 동작","냉방 릴레이 동작","가습 릴레이 동작","제습 릴레이 동작","조명 릴레이 동작","알람 릴레이 동작"
"2025-05-23 00:00:17","운전","단일제어","99","1312","15.3","98.1","0","1312","15.3","98.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-24 00:00:16","운전","단일제어","99","1233","15.8","98.5","0","1233","15.8","98.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","15.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-25 00:00:16","운전","단일제어","99","1394","15.3","99.3","0","1394","15.3","99.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-26 00:00:16","운전","단일제어","99","1789","15.2","99.0","0","1789","15.2","99.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-05-27 00:00:15","운전","단일제어","99","2015","15.0","98.1","0","2015","15.0","98.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1300","10분/10분","자동","14.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-05-28 00:00:15","운전","단일제어","99","1388","15.2","98.4","0","1388","15.2","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-29 00:00:15","운전","단일제어","99","1433","14.0","95.2","0","1433","14.0","95.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-30 00:00:15","운전","단일제어","99","1403","14.6","98.4","0","1403","14.6","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-05-31 00:00:14","운전","단일제어","99","2301","12.9","94.6","0","2301","12.9","94.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","13.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-06-01 00:00:14","운전","단일제어","99","1307","14.7","98.6","0","1307","14.7","98.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-02 00:00:14","운전","단일제어","99","1492","14.2","96.8","0","1492","14.2","96.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-06-03 00:00:13","운전","단일제어","99","1244","14.6","98.8","0","1244","14.6","98.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-04 00:00:13","운전","단일제어","99","455","15.5","87.2","0","455","15.5","87.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","동작","정지","동작","동작"
"2025-06-05 00:00:13","운전","단일제어","99","1367","18.5","94.4","0","1367","18.5","94.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-06-06 00:00:13","운전","단일제어","99","1488","20.0","97.3","0","1488","20.0","97.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-06-07 00:00:12","운전","단일제어","99","1496","19.9","98.1","0","1496","19.9","98.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","16.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-06-08 00:00:12","운전","단일제어","99","1316","18.2","96.6","0","1316","18.2","96.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-09 00:00:11","운전","단일제어","99","1410","18.7","98.3","0","1397","18.7","98.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-06-10 00:00:11","운전","단일제어","99","1482","18.8","98.7","0","1482","18.8","98.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-11 00:00:11","운전","단일제어","99","1457","18.6","98.1","0","1457","18.6","98.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-12 00:00:11","운전","단일제어","99","1453","18.8","97.8","0","1453","18.8","97.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-13 00:00:11","운전","단일제어","99","1428","18.7","98.4","0","1428","18.7","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-14 00:00:10","운전","단일제어","99","1472","18.5","99.0","0","1472","18.5","99.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-15 00:00:10","운전","단일제어","99","1382","18.2","97.6","0","1382","18.2","97.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-16 00:00:10","운전","단일제어","99","1364","18.8","98.8","0","1364","18.8","98.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-17 00:00:09","운전","단일제어","99","1371","18.8","99.4","0","1371","18.8","99.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-18 00:00:09","운전","단일제어","99","1460","18.6","98.5","0","1460","18.6","98.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-19 00:00:09","운전","단일제어","99","1390","18.5","98.0","0","1390","18.5","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-20 00:00:08","운전","단일제어","99","1273","18.6","97.6","0","1273","18.6","97.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-21 00:00:08","운전","단일제어","99","1117","18.7","98.4","0","1117","18.7","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-22 00:00:08","운전","단일제어","99","1454","19.2","98.9","0","1454","19.2","98.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-23 00:00:08","운전","단일제어","99","1473","19.6","98.3","0","1473","19.6","98.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-06-24 00:00:07","운전","단일제어","99","1349","21.1","101.1","0","1349","21.1","101.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-06-25 00:00:06","운전","단일제어","99","950","9.9","97.7","0","950","9.9","97.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-26 00:00:06","운전","단일제어","99","463","20.6","98.4","0","463","20.6","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-06-27 00:00:06","운전","단일제어","99","1394","20.4","99.0","0","1394","20.4","99.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-28 00:00:05","운전","단일제어","99","829","10.7","95.0","0","829","10.7","95.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","10.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-06-29 00:00:05","운전","단일제어","99","1486","19.7","99.2","0","1486","19.7","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-06-30 00:00:05","운전","단일제어","99","1250","19.9","99.2","0","1250","19.9","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-01 00:00:05","운전","단일제어","99","1469","19.8","98.2","0","1469","19.8","98.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-02 00:00:05","운전","단일제어","99","1496","19.7","98.4","0","1496","19.7","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-03 00:00:05","운전","단일제어","99","1403","19.9","98.0","0","1403","19.9","98.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-07-04 00:00:05","운전","단일제어","99","1388","20.3","97.9","0","1388","20.3","97.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-05 00:00:04","운전","단일제어","99","1440","20.3","97.7","0","1440","20.3","97.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-06 00:00:04","운전","단일제어","99","1387","19.9","97.4","0","1387","19.9","97.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-07 00:00:04","운전","단일제어","99","1344","19.9","97.3","0","1344","19.9","97.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-08 00:00:03","운전","단일제어","99","1482","19.7","97.3","0","1482","19.7","97.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-09 00:00:04","운전","단일제어","99","1338","20.6","97.7","0","1338","20.6","97.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-10 00:00:03","운전","단일제어","99","1348","20.5","97.3","0","1348","20.5","97.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-11 00:00:03","운전","단일제어","99","1432","20.2","94.8","0","1432","20.2","94.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-12 00:00:03","운전","단일제어","99","1325","20.4","95.1","0","1325","20.4","95.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-13 00:00:02","운전","단일제어","99","1231","20.1","94.2","0","1231","20.1","94.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-14 00:00:03","운전","단일제어","99","1327","20.6","97.2","0","1327","20.6","97.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-15 00:00:02","운전","단일제어","99","1448","20.5","96.4","0","1448","20.5","96.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-16 00:00:02","운전","단일제어","99","1306","20.9","97.0","0","1306","20.9","97.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-17 00:00:02","운전","단일제어","99","1293","20.0","95.0","0","1293","20.0","95.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-18 00:00:02","운전","단일제어","99","1431","19.9","94.6","0","1431","19.9","94.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-19 00:00:01","운전","단일제어","99","1282","20.6","97.4","0","1282","20.6","97.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-20 00:00:01","운전","단일제어","99","1012","9.0","91.1","0","1012","9.0","91.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","정지","동작","정지"
"2025-07-21 00:00:01","운전","단일제어","99","1371","9.2","104.1","0","1371","9.2","104.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-07-22 00:00:01","운전","단일제어","99","1490","23.9","103.4","0","1490","23.9","103.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","21.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","동작","정지","동작","동작","동작"
"2025-07-23 00:00:00","운전","단일제어","99","1425","21.8","103.9","0","1425","21.8","103.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","21.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-24 00:00:00","운전","단일제어","99","895","9.3","104.1","0","895","9.3","104.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
